dataSource,stepID,screenshotPath,text,contentDescription,idXml,type
TraceReplayer-Execution-10.json,6,com.markuspage.android.atimetracker.User-Trace.10.com.markuspage.android.atimetracker_0.20_atimetracker6_augmented.png,,,buttonPanel,ScrollView
TraceReplayer-Execution-10.json,6,com.markuspage.android.atimetracker.User-Trace.10.com.markuspage.android.atimetracker_0.20_atimetracker6_augmented.png,CANCEL,,button2,Button
TraceReplayer-Execution-10.json,6,com.markuspage.android.atimetracker.User-Trace.10.com.markuspage.android.atimetracker_0.20_atimetracker6_augmented.png,ADD TASK,,button1,Button
TraceReplayer-Execution-10.json,7,com.markuspage.android.atimetracker.User-Trace.10.com.markuspage.android.atimetracker_0.20_atimetracker7_augmented.png,A Time Tracker (Today) 00:00,,,TextView
TraceReplayer-Execution-10.json,7,com.markuspage.android.atimetracker.User-Trace.10.com.markuspage.android.atimetracker_0.20_atimetracker7_augmented.png,,,,ImageButton
TraceReplayer-Execution-10.json,7,com.markuspage.android.atimetracker.User-Trace.10.com.markuspage.android.atimetracker_0.20_atimetracker7_augmented.png,1,,,TextView
TraceReplayer-Execution-10.json,7,com.markuspage.android.atimetracker.User-Trace.10.com.markuspage.android.atimetracker_0.20_atimetracker7_augmented.png,00:00,,,TextView
TraceReplayer-Execution-10.json,8,com.markuspage.android.atimetracker.User-Trace.10.com.markuspage.android.atimetracker_0.20_atimetracker8_augmented.png,Add task,,title,TextView
TraceReplayer-Execution-10.json,8,com.markuspage.android.atimetracker.User-Trace.10.com.markuspage.android.atimetracker_0.20_atimetracker8_augmented.png,Report,,title,TextView
TraceReplayer-Execution-10.json,8,com.markuspage.android.atimetracker.User-Trace.10.com.markuspage.android.atimetracker_0.20_atimetracker8_augmented.png,More…,,title,TextView
TraceReplayer-Execution-10.json,9,com.markuspage.android.atimetracker.User-Trace.10.com.markuspage.android.atimetracker_0.20_atimetracker9_augmented.png,Add task,,alertTitle,TextView
TraceReplayer-Execution-10.json,9,com.markuspage.android.atimetracker.User-Trace.10.com.markuspage.android.atimetracker_0.20_atimetracker9_augmented.png,Task name,,task_edit_name_label,TextView
TraceReplayer-Execution-10.json,9,com.markuspage.android.atimetracker.User-Trace.10.com.markuspage.android.atimetracker_0.20_atimetracker9_augmented.png,,,task_edit_name_edit,EditText
TraceReplayer-Execution-10.json,9,com.markuspage.android.atimetracker.User-Trace.10.com.markuspage.android.atimetracker_0.20_atimetracker9_augmented.png,,,buttonPanel,ScrollView
TraceReplayer-Execution-10.json,9,com.markuspage.android.atimetracker.User-Trace.10.com.markuspage.android.atimetracker_0.20_atimetracker9_augmented.png,CANCEL,,button2,Button
TraceReplayer-Execution-10.json,9,com.markuspage.android.atimetracker.User-Trace.10.com.markuspage.android.atimetracker_0.20_atimetracker9_augmented.png,ADD TASK,,button1,Button
TraceReplayer-Execution-10.json,10,com.markuspage.android.atimetracker.User-Trace.10.com.markuspage.android.atimetracker_0.20_atimetracker10_augmented.png,Add task,,alertTitle,TextView
TraceReplayer-Execution-10.json,10,com.markuspage.android.atimetracker.User-Trace.10.com.markuspage.android.atimetracker_0.20_atimetracker10_augmented.png,Task name,,task_edit_name_label,TextView
TraceReplayer-Execution-10.json,10,com.markuspage.android.atimetracker.User-Trace.10.com.markuspage.android.atimetracker_0.20_atimetracker10_augmented.png,2,,task_edit_name_edit,EditText
TraceReplayer-Execution-10.json,10,com.markuspage.android.atimetracker.User-Trace.10.com.markuspage.android.atimetracker_0.20_atimetracker10_augmented.png,,,buttonPanel,ScrollView
TraceReplayer-Execution-10.json,10,com.markuspage.android.atimetracker.User-Trace.10.com.markuspage.android.atimetracker_0.20_atimetracker10_augmented.png,CANCEL,,button2,Button
TraceReplayer-Execution-10.json,10,com.markuspage.android.atimetracker.User-Trace.10.com.markuspage.android.atimetracker_0.20_atimetracker10_augmented.png,ADD TASK,,button1,Button
TraceReplayer-Execution-10.json,11,com.markuspage.android.atimetracker.User-Trace.10.com.markuspage.android.atimetracker_0.20_atimetracker11_augmented.png,Add task,,alertTitle,TextView
TraceReplayer-Execution-10.json,11,com.markuspage.android.atimetracker.User-Trace.10.com.markuspage.android.atimetracker_0.20_atimetracker11_augmented.png,Task name,,task_edit_name_label,TextView
TraceReplayer-Execution-10.json,11,com.markuspage.android.atimetracker.User-Trace.10.com.markuspage.android.atimetracker_0.20_atimetracker11_augmented.png,2,,task_edit_name_edit,EditText
TraceReplayer-Execution-10.json,11,com.markuspage.android.atimetracker.User-Trace.10.com.markuspage.android.atimetracker_0.20_atimetracker11_augmented.png,,,buttonPanel,ScrollView
TraceReplayer-Execution-10.json,11,com.markuspage.android.atimetracker.User-Trace.10.com.markuspage.android.atimetracker_0.20_atimetracker11_augmented.png,CANCEL,,button2,Button
TraceReplayer-Execution-10.json,11,com.markuspage.android.atimetracker.User-Trace.10.com.markuspage.android.atimetracker_0.20_atimetracker11_augmented.png,ADD TASK,,button1,Button
TraceReplayer-Execution-10.json,12,com.markuspage.android.atimetracker.User-Trace.10.com.markuspage.android.atimetracker_0.20_atimetracker12_augmented.png,A Time Tracker (Today) 00:00,,,TextView
TraceReplayer-Execution-10.json,12,com.markuspage.android.atimetracker.User-Trace.10.com.markuspage.android.atimetracker_0.20_atimetracker12_augmented.png,,,,ImageButton
TraceReplayer-Execution-10.json,12,com.markuspage.android.atimetracker.User-Trace.10.com.markuspage.android.atimetracker_0.20_atimetracker12_augmented.png,1,,,TextView
TraceReplayer-Execution-10.json,12,com.markuspage.android.atimetracker.User-Trace.10.com.markuspage.android.atimetracker_0.20_atimetracker12_augmented.png,00:00,,,TextView
TraceReplayer-Execution-10.json,12,com.markuspage.android.atimetracker.User-Trace.10.com.markuspage.android.atimetracker_0.20_atimetracker12_augmented.png,2,,,TextView
TraceReplayer-Execution-10.json,12,com.markuspage.android.atimetracker.User-Trace.10.com.markuspage.android.atimetracker_0.20_atimetracker12_augmented.png,00:00,,,TextView
TraceReplayer-Execution-10.json,13,com.markuspage.android.atimetracker.User-Trace.10.com.markuspage.android.atimetracker_0.20_atimetracker13_augmented.png,Add task,,title,TextView
TraceReplayer-Execution-10.json,13,com.markuspage.android.atimetracker.User-Trace.10.com.markuspage.android.atimetracker_0.20_atimetracker13_augmented.png,Report,,title,TextView
TraceReplayer-Execution-10.json,13,com.markuspage.android.atimetracker.User-Trace.10.com.markuspage.android.atimetracker_0.20_atimetracker13_augmented.png,More…,,title,TextView
TraceReplayer-Execution-10.json,14,com.markuspage.android.atimetracker.User-Trace.10.com.markuspage.android.atimetracker_0.20_atimetracker14_augmented.png,Add task,,alertTitle,TextView
TraceReplayer-Execution-10.json,14,com.markuspage.android.atimetracker.User-Trace.10.com.markuspage.android.atimetracker_0.20_atimetracker14_augmented.png,Task name,,task_edit_name_label,TextView
TraceReplayer-Execution-10.json,14,com.markuspage.android.atimetracker.User-Trace.10.com.markuspage.android.atimetracker_0.20_atimetracker14_augmented.png,,,task_edit_name_edit,EditText
TraceReplayer-Execution-10.json,14,com.markuspage.android.atimetracker.User-Trace.10.com.markuspage.android.atimetracker_0.20_atimetracker14_augmented.png,,,buttonPanel,ScrollView
TraceReplayer-Execution-10.json,14,com.markuspage.android.atimetracker.User-Trace.10.com.markuspage.android.atimetracker_0.20_atimetracker14_augmented.png,CANCEL,,button2,Button
TraceReplayer-Execution-10.json,14,com.markuspage.android.atimetracker.User-Trace.10.com.markuspage.android.atimetracker_0.20_atimetracker14_augmented.png,ADD TASK,,button1,Button
TraceReplayer-Execution-10.json,15,com.markuspage.android.atimetracker.User-Trace.10.com.markuspage.android.atimetracker_0.20_atimetracker15_augmented.png,Add task,,alertTitle,TextView
TraceReplayer-Execution-10.json,15,com.markuspage.android.atimetracker.User-Trace.10.com.markuspage.android.atimetracker_0.20_atimetracker15_augmented.png,Task name,,task_edit_name_label,TextView
TraceReplayer-Execution-10.json,15,com.markuspage.android.atimetracker.User-Trace.10.com.markuspage.android.atimetracker_0.20_atimetracker15_augmented.png,3,,task_edit_name_edit,EditText
TraceReplayer-Execution-10.json,15,com.markuspage.android.atimetracker.User-Trace.10.com.markuspage.android.atimetracker_0.20_atimetracker15_augmented.png,,,buttonPanel,ScrollView
TraceReplayer-Execution-10.json,15,com.markuspage.android.atimetracker.User-Trace.10.com.markuspage.android.atimetracker_0.20_atimetracker15_augmented.png,CANCEL,,button2,Button
TraceReplayer-Execution-10.json,15,com.markuspage.android.atimetracker.User-Trace.10.com.markuspage.android.atimetracker_0.20_atimetracker15_augmented.png,ADD TASK,,button1,Button
TraceReplayer-Execution-10.json,16,com.markuspage.android.atimetracker.User-Trace.10.com.markuspage.android.atimetracker_0.20_atimetracker16_augmented.png,Add task,,alertTitle,TextView
TraceReplayer-Execution-10.json,16,com.markuspage.android.atimetracker.User-Trace.10.com.markuspage.android.atimetracker_0.20_atimetracker16_augmented.png,Task name,,task_edit_name_label,TextView
TraceReplayer-Execution-10.json,16,com.markuspage.android.atimetracker.User-Trace.10.com.markuspage.android.atimetracker_0.20_atimetracker16_augmented.png,3,,task_edit_name_edit,EditText
TraceReplayer-Execution-10.json,16,com.markuspage.android.atimetracker.User-Trace.10.com.markuspage.android.atimetracker_0.20_atimetracker16_augmented.png,,,buttonPanel,ScrollView
TraceReplayer-Execution-10.json,16,com.markuspage.android.atimetracker.User-Trace.10.com.markuspage.android.atimetracker_0.20_atimetracker16_augmented.png,CANCEL,,button2,Button
TraceReplayer-Execution-10.json,16,com.markuspage.android.atimetracker.User-Trace.10.com.markuspage.android.atimetracker_0.20_atimetracker16_augmented.png,ADD TASK,,button1,Button
TraceReplayer-Execution-10.json,17,com.markuspage.android.atimetracker.User-Trace.10.com.markuspage.android.atimetracker_0.20_atimetracker17_augmented.png,A Time Tracker (Today) 00:00,,,TextView
TraceReplayer-Execution-10.json,17,com.markuspage.android.atimetracker.User-Trace.10.com.markuspage.android.atimetracker_0.20_atimetracker17_augmented.png,,,,ImageButton
TraceReplayer-Execution-10.json,17,com.markuspage.android.atimetracker.User-Trace.10.com.markuspage.android.atimetracker_0.20_atimetracker17_augmented.png,1,,,TextView
TraceReplayer-Execution-10.json,17,com.markuspage.android.atimetracker.User-Trace.10.com.markuspage.android.atimetracker_0.20_atimetracker17_augmented.png,00:00,,,TextView
TraceReplayer-Execution-10.json,17,com.markuspage.android.atimetracker.User-Trace.10.com.markuspage.android.atimetracker_0.20_atimetracker17_augmented.png,2,,,TextView
TraceReplayer-Execution-10.json,17,com.markuspage.android.atimetracker.User-Trace.10.com.markuspage.android.atimetracker_0.20_atimetracker17_augmented.png,00:00,,,TextView
TraceReplayer-Execution-10.json,17,com.markuspage.android.atimetracker.User-Trace.10.com.markuspage.android.atimetracker_0.20_atimetracker17_augmented.png,3,,,TextView
TraceReplayer-Execution-10.json,17,com.markuspage.android.atimetracker.User-Trace.10.com.markuspage.android.atimetracker_0.20_atimetracker17_augmented.png,00:00,,,TextView
TraceReplayer-Execution-10.json,18,com.markuspage.android.atimetracker.User-Trace.10.com.markuspage.android.atimetracker_0.20_atimetracker18_augmented.png,A Time Tracker (Today) 00:00,,,TextView
TraceReplayer-Execution-10.json,18,com.markuspage.android.atimetracker.User-Trace.10.com.markuspage.android.atimetracker_0.20_atimetracker18_augmented.png,,,,ImageButton
TraceReplayer-Execution-10.json,18,com.markuspage.android.atimetracker.User-Trace.10.com.markuspage.android.atimetracker_0.20_atimetracker18_augmented.png,1,,,TextView
TraceReplayer-Execution-10.json,18,com.markuspage.android.atimetracker.User-Trace.10.com.markuspage.android.atimetracker_0.20_atimetracker18_augmented.png,00:00,,,TextView
TraceReplayer-Execution-10.json,18,com.markuspage.android.atimetracker.User-Trace.10.com.markuspage.android.atimetracker_0.20_atimetracker18_augmented.png,2,,,TextView
TraceReplayer-Execution-10.json,18,com.markuspage.android.atimetracker.User-Trace.10.com.markuspage.android.atimetracker_0.20_atimetracker18_augmented.png,,,,ImageView
TraceReplayer-Execution-10.json,18,com.markuspage.android.atimetracker.User-Trace.10.com.markuspage.android.atimetracker_0.20_atimetracker18_augmented.png,00:00,,,TextView
TraceReplayer-Execution-10.json,18,com.markuspage.android.atimetracker.User-Trace.10.com.markuspage.android.atimetracker_0.20_atimetracker18_augmented.png,3,,,TextView
TraceReplayer-Execution-10.json,18,com.markuspage.android.atimetracker.User-Trace.10.com.markuspage.android.atimetracker_0.20_atimetracker18_augmented.png,00:00,,,TextView
TraceReplayer-Execution-2.json,1,com.markuspage.android.atimetracker.User-Trace.2.com.markuspage.android.atimetracker_0.20_atimetracker1_augmented.png,A Time Tracker,,,TextView
TraceReplayer-Execution-2.json,1,com.markuspage.android.atimetracker.User-Trace.2.com.markuspage.android.atimetracker_0.20_atimetracker1_augmented.png,Version 0.20,,version,TextView
TraceReplayer-Execution-2.json,1,com.markuspage.android.atimetracker.User-Trace.2.com.markuspage.android.atimetracker_0.20_atimetracker1_augmented.png,Open Source Time Tracker,,,TextView
TraceReplayer-Execution-2.json,1,com.markuspage.android.atimetracker.User-Trace.2.com.markuspage.android.atimetracker_0.20_atimetracker1_augmented.png,,,,ScrollView
TraceReplayer-Execution-2.json,1,com.markuspage.android.atimetracker.User-Trace.2.com.markuspage.android.atimetracker_0.20_atimetracker1_augmented.png," Detailed instructions are at https://github.com/netmackan/ATimeTracker

 • Create some tasks using the menu
 • Tap a task to start timing; tap it again to stop timing
 • Use the context menu for a task to list times
 • Change configuration options with the menu
 • View a weekly report with the menu
 
 Tapping a different task switches timing to the other task.
 
 The task context menu allows you to edit tasks (change their names), delete tasks (including all of the time history for that task!), or view the time log for that task.
 
 Time Log view
 
 The time log for a task is filtered on the same range that you selected for the main task view, so if you filtered the task view for This Week and you open the time log, then you'll only see times for this week. Use the Add Time menu item to manually insert times into the time log. Use the context menu for a time to delete or edit a time range.
 
 Note that TimeTracker will not prevent you from creating times that overlap with times in other (or the same) task. ",,usage,TextView
TraceReplayer-Execution-2.json,1,com.markuspage.android.atimetracker.User-Trace.2.com.markuspage.android.atimetracker_0.20_atimetracker1_augmented.png,"Credits
 
 Based on TimeTracker+ by Sean E. Russell.
 Application icon from Tango Project (tango.freedesktop.org).
 Russian translation by Denis Gladkiy
 French translation by Wilfried Kopp
 Spanish and Italian translation by Carlos Manzo ",,credits,TextView
TraceReplayer-Execution-2.json,1,com.markuspage.android.atimetracker.User-Trace.2.com.markuspage.android.atimetracker_0.20_atimetracker1_augmented.png,,,buttonPanel,ScrollView
TraceReplayer-Execution-2.json,1,com.markuspage.android.atimetracker.User-Trace.2.com.markuspage.android.atimetracker_0.20_atimetracker1_augmented.png,OK,,button1,Button
TraceReplayer-Execution-2.json,2,com.markuspage.android.atimetracker.User-Trace.2.com.markuspage.android.atimetracker_0.20_atimetracker2_augmented.png,A Time Tracker (Today) 00:00,,,TextView
TraceReplayer-Execution-2.json,2,com.markuspage.android.atimetracker.User-Trace.2.com.markuspage.android.atimetracker_0.20_atimetracker2_augmented.png,,,,ImageButton
TraceReplayer-Execution-2.json,3,com.markuspage.android.atimetracker.User-Trace.2.com.markuspage.android.atimetracker_0.20_atimetracker3_augmented.png,Add task,,title,TextView
TraceReplayer-Execution-2.json,3,com.markuspage.android.atimetracker.User-Trace.2.com.markuspage.android.atimetracker_0.20_atimetracker3_augmented.png,Report,,title,TextView
TraceReplayer-Execution-2.json,3,com.markuspage.android.atimetracker.User-Trace.2.com.markuspage.android.atimetracker_0.20_atimetracker3_augmented.png,More…,,title,TextView
TraceReplayer-Execution-2.json,4,com.markuspage.android.atimetracker.User-Trace.2.com.markuspage.android.atimetracker_0.20_atimetracker4_augmented.png,Add task,,alertTitle,TextView
TraceReplayer-Execution-2.json,4,com.markuspage.android.atimetracker.User-Trace.2.com.markuspage.android.atimetracker_0.20_atimetracker4_augmented.png,Task name,,task_edit_name_label,TextView
TraceReplayer-Execution-2.json,4,com.markuspage.android.atimetracker.User-Trace.2.com.markuspage.android.atimetracker_0.20_atimetracker4_augmented.png,,,task_edit_name_edit,EditText
TraceReplayer-Execution-2.json,4,com.markuspage.android.atimetracker.User-Trace.2.com.markuspage.android.atimetracker_0.20_atimetracker4_augmented.png,,,buttonPanel,ScrollView
TraceReplayer-Execution-2.json,4,com.markuspage.android.atimetracker.User-Trace.2.com.markuspage.android.atimetracker_0.20_atimetracker4_augmented.png,CANCEL,,button2,Button
TraceReplayer-Execution-2.json,4,com.markuspage.android.atimetracker.User-Trace.2.com.markuspage.android.atimetracker_0.20_atimetracker4_augmented.png,ADD TASK,,button1,Button
TraceReplayer-Execution-2.json,5,com.markuspage.android.atimetracker.User-Trace.2.com.markuspage.android.atimetracker_0.20_atimetracker5_augmented.png,Add task,,alertTitle,TextView
TraceReplayer-Execution-2.json,5,com.markuspage.android.atimetracker.User-Trace.2.com.markuspage.android.atimetracker_0.20_atimetracker5_augmented.png,Task name,,task_edit_name_label,TextView
TraceReplayer-Execution-2.json,5,com.markuspage.android.atimetracker.User-Trace.2.com.markuspage.android.atimetracker_0.20_atimetracker5_augmented.png,Good,,task_edit_name_edit,EditText
TraceReplayer-Execution-2.json,5,com.markuspage.android.atimetracker.User-Trace.2.com.markuspage.android.atimetracker_0.20_atimetracker5_augmented.png,,,buttonPanel,ScrollView
TraceReplayer-Execution-2.json,5,com.markuspage.android.atimetracker.User-Trace.2.com.markuspage.android.atimetracker_0.20_atimetracker5_augmented.png,CANCEL,,button2,Button
TraceReplayer-Execution-2.json,5,com.markuspage.android.atimetracker.User-Trace.2.com.markuspage.android.atimetracker_0.20_atimetracker5_augmented.png,ADD TASK,,button1,Button
TraceReplayer-Execution-2.json,6,com.markuspage.android.atimetracker.User-Trace.2.com.markuspage.android.atimetracker_0.20_atimetracker6_augmented.png,Add task,,alertTitle,TextView
TraceReplayer-Execution-2.json,6,com.markuspage.android.atimetracker.User-Trace.2.com.markuspage.android.atimetracker_0.20_atimetracker6_augmented.png,Task name,,task_edit_name_label,TextView
TraceReplayer-Execution-2.json,6,com.markuspage.android.atimetracker.User-Trace.2.com.markuspage.android.atimetracker_0.20_atimetracker6_augmented.png,Good,,task_edit_name_edit,EditText
TraceReplayer-Execution-2.json,6,com.markuspage.android.atimetracker.User-Trace.2.com.markuspage.android.atimetracker_0.20_atimetracker6_augmented.png,,,buttonPanel,ScrollView
TraceReplayer-Execution-2.json,6,com.markuspage.android.atimetracker.User-Trace.2.com.markuspage.android.atimetracker_0.20_atimetracker6_augmented.png,CANCEL,,button2,Button
TraceReplayer-Execution-2.json,6,com.markuspage.android.atimetracker.User-Trace.2.com.markuspage.android.atimetracker_0.20_atimetracker6_augmented.png,ADD TASK,,button1,Button
TraceReplayer-Execution-2.json,7,com.markuspage.android.atimetracker.User-Trace.2.com.markuspage.android.atimetracker_0.20_atimetracker7_augmented.png,A Time Tracker (Today) 00:00,,,TextView
TraceReplayer-Execution-2.json,7,com.markuspage.android.atimetracker.User-Trace.2.com.markuspage.android.atimetracker_0.20_atimetracker7_augmented.png,,,,ImageButton
TraceReplayer-Execution-2.json,7,com.markuspage.android.atimetracker.User-Trace.2.com.markuspage.android.atimetracker_0.20_atimetracker7_augmented.png,Good,,,TextView
TraceReplayer-Execution-2.json,7,com.markuspage.android.atimetracker.User-Trace.2.com.markuspage.android.atimetracker_0.20_atimetracker7_augmented.png,00:00,,,TextView
TraceReplayer-Execution-2.json,8,com.markuspage.android.atimetracker.User-Trace.2.com.markuspage.android.atimetracker_0.20_atimetracker8_augmented.png,Add task,,title,TextView
TraceReplayer-Execution-2.json,8,com.markuspage.android.atimetracker.User-Trace.2.com.markuspage.android.atimetracker_0.20_atimetracker8_augmented.png,Report,,title,TextView
TraceReplayer-Execution-2.json,8,com.markuspage.android.atimetracker.User-Trace.2.com.markuspage.android.atimetracker_0.20_atimetracker8_augmented.png,More…,,title,TextView
TraceReplayer-Execution-2.json,9,com.markuspage.android.atimetracker.User-Trace.2.com.markuspage.android.atimetracker_0.20_atimetracker9_augmented.png,Change date range,,text1,TextView
TraceReplayer-Execution-2.json,9,com.markuspage.android.atimetracker.User-Trace.2.com.markuspage.android.atimetracker_0.20_atimetracker9_augmented.png,Export view to CSV,,text1,TextView
TraceReplayer-Execution-2.json,9,com.markuspage.android.atimetracker.User-Trace.2.com.markuspage.android.atimetracker_0.20_atimetracker9_augmented.png,Back up to SD card,,text1,TextView
TraceReplayer-Execution-2.json,9,com.markuspage.android.atimetracker.User-Trace.2.com.markuspage.android.atimetracker_0.20_atimetracker9_augmented.png,Restore from backup,,text1,TextView
TraceReplayer-Execution-2.json,9,com.markuspage.android.atimetracker.User-Trace.2.com.markuspage.android.atimetracker_0.20_atimetracker9_augmented.png,Settings,,text1,TextView
TraceReplayer-Execution-2.json,9,com.markuspage.android.atimetracker.User-Trace.2.com.markuspage.android.atimetracker_0.20_atimetracker9_augmented.png,Help,,text1,TextView
TraceReplayer-Execution-2.json,10,com.markuspage.android.atimetracker.User-Trace.2.com.markuspage.android.atimetracker_0.20_atimetracker10_augmented.png,,,icon,ImageView
TraceReplayer-Execution-2.json,10,com.markuspage.android.atimetracker.User-Trace.2.com.markuspage.android.atimetracker_0.20_atimetracker10_augmented.png,Success,,alertTitle,TextView
TraceReplayer-Execution-2.json,10,com.markuspage.android.atimetracker.User-Trace.2.com.markuspage.android.atimetracker_0.20_atimetracker10_augmented.png,,,scrollView,ScrollView
TraceReplayer-Execution-2.json,10,com.markuspage.android.atimetracker.User-Trace.2.com.markuspage.android.atimetracker_0.20_atimetracker10_augmented.png,Successfully restored the database backup from /sdcard/timetracker.db,,message,TextView
TraceReplayer-Execution-2.json,10,com.markuspage.android.atimetracker.User-Trace.2.com.markuspage.android.atimetracker_0.20_atimetracker10_augmented.png,,,buttonPanel,ScrollView
TraceReplayer-Execution-2.json,10,com.markuspage.android.atimetracker.User-Trace.2.com.markuspage.android.atimetracker_0.20_atimetracker10_augmented.png,OK,,button1,Button
TraceReplayer-Execution-2.json,11,com.markuspage.android.atimetracker.User-Trace.2.com.markuspage.android.atimetracker_0.20_atimetracker11_augmented.png,A Time Tracker (Today) 00:00,,,TextView
TraceReplayer-Execution-2.json,11,com.markuspage.android.atimetracker.User-Trace.2.com.markuspage.android.atimetracker_0.20_atimetracker11_augmented.png,,,,ImageButton
TraceReplayer-Execution-2.json,11,com.markuspage.android.atimetracker.User-Trace.2.com.markuspage.android.atimetracker_0.20_atimetracker11_augmented.png,Good,,,TextView
TraceReplayer-Execution-2.json,11,com.markuspage.android.atimetracker.User-Trace.2.com.markuspage.android.atimetracker_0.20_atimetracker11_augmented.png,00:00,,,TextView
TraceReplayer-Execution-2.json,11,com.markuspage.android.atimetracker.User-Trace.2.com.markuspage.android.atimetracker_0.20_atimetracker11_augmented.png,Pickup phone,,,TextView
TraceReplayer-Execution-2.json,11,com.markuspage.android.atimetracker.User-Trace.2.com.markuspage.android.atimetracker_0.20_atimetracker11_augmented.png,00:00,,,TextView
TraceReplayer-Execution-2.json,11,com.markuspage.android.atimetracker.User-Trace.2.com.markuspage.android.atimetracker_0.20_atimetracker11_augmented.png,Tas,,,TextView
TraceReplayer-Execution-2.json,11,com.markuspage.android.atimetracker.User-Trace.2.com.markuspage.android.atimetracker_0.20_atimetracker11_augmented.png,00:00,,,TextView
TraceReplayer-Execution-2.json,12,com.markuspage.android.atimetracker.User-Trace.2.com.markuspage.android.atimetracker_0.20_atimetracker12_augmented.png,Add task,,title,TextView
TraceReplayer-Execution-2.json,12,com.markuspage.android.atimetracker.User-Trace.2.com.markuspage.android.atimetracker_0.20_atimetracker12_augmented.png,Report,,title,TextView
TraceReplayer-Execution-2.json,12,com.markuspage.android.atimetracker.User-Trace.2.com.markuspage.android.atimetracker_0.20_atimetracker12_augmented.png,More…,,title,TextView
TraceReplayer-Execution-2.json,13,com.markuspage.android.atimetracker.User-Trace.2.com.markuspage.android.atimetracker_0.20_atimetracker13_augmented.png,Change date range,,text1,TextView
TraceReplayer-Execution-2.json,13,com.markuspage.android.atimetracker.User-Trace.2.com.markuspage.android.atimetracker_0.20_atimetracker13_augmented.png,Export view to CSV,,text1,TextView
TraceReplayer-Execution-2.json,13,com.markuspage.android.atimetracker.User-Trace.2.com.markuspage.android.atimetracker_0.20_atimetracker13_augmented.png,Back up to SD card,,text1,TextView
TraceReplayer-Execution-2.json,13,com.markuspage.android.atimetracker.User-Trace.2.com.markuspage.android.atimetracker_0.20_atimetracker13_augmented.png,Restore from backup,,text1,TextView
TraceReplayer-Execution-2.json,13,com.markuspage.android.atimetracker.User-Trace.2.com.markuspage.android.atimetracker_0.20_atimetracker13_augmented.png,Settings,,text1,TextView
TraceReplayer-Execution-2.json,13,com.markuspage.android.atimetracker.User-Trace.2.com.markuspage.android.atimetracker_0.20_atimetracker13_augmented.png,Help,,text1,TextView
TraceReplayer-Execution-2.json,14,com.markuspage.android.atimetracker.User-Trace.2.com.markuspage.android.atimetracker_0.20_atimetracker14_augmented.png,Settings,,,TextView
TraceReplayer-Execution-2.json,14,com.markuspage.android.atimetracker.User-Trace.2.com.markuspage.android.atimetracker_0.20_atimetracker14_augmented.png,Week start day,,preference_name,TextView
TraceReplayer-Execution-2.json,14,com.markuspage.android.atimetracker.User-Trace.2.com.markuspage.android.atimetracker_0.20_atimetracker14_augmented.png,Sunday,,current_value,TextView
TraceReplayer-Execution-2.json,14,com.markuspage.android.atimetracker.User-Trace.2.com.markuspage.android.atimetracker_0.20_atimetracker14_augmented.png,12/24 hour mode,,preference_name,TextView
TraceReplayer-Execution-2.json,14,com.markuspage.android.atimetracker.User-Trace.2.com.markuspage.android.atimetracker_0.20_atimetracker14_augmented.png,1:00 PM,,current_value,TextView
TraceReplayer-Execution-2.json,14,com.markuspage.android.atimetracker.User-Trace.2.com.markuspage.android.atimetracker_0.20_atimetracker14_augmented.png,Multiple concurrently running tasks,,preference_name,TextView
TraceReplayer-Execution-2.json,14,com.markuspage.android.atimetracker.User-Trace.2.com.markuspage.android.atimetracker_0.20_atimetracker14_augmented.png,Only one task can run at a time,,current_value,TextView
TraceReplayer-Execution-2.json,14,com.markuspage.android.atimetracker.User-Trace.2.com.markuspage.android.atimetracker_0.20_atimetracker14_augmented.png,Sound,,preference_name,TextView
TraceReplayer-Execution-2.json,14,com.markuspage.android.atimetracker.User-Trace.2.com.markuspage.android.atimetracker_0.20_atimetracker14_augmented.png,Sound disabled,,current_value,TextView
TraceReplayer-Execution-2.json,14,com.markuspage.android.atimetracker.User-Trace.2.com.markuspage.android.atimetracker_0.20_atimetracker14_augmented.png,Vibrate,,preference_name,TextView
TraceReplayer-Execution-2.json,14,com.markuspage.android.atimetracker.User-Trace.2.com.markuspage.android.atimetracker_0.20_atimetracker14_augmented.png,Vibrate disabled,,current_value,TextView
TraceReplayer-Execution-2.json,14,com.markuspage.android.atimetracker.User-Trace.2.com.markuspage.android.atimetracker_0.20_atimetracker14_augmented.png,Font size,,preference_name,TextView
TraceReplayer-Execution-2.json,14,com.markuspage.android.atimetracker.User-Trace.2.com.markuspage.android.atimetracker_0.20_atimetracker14_augmented.png,Small,,current_value,TextView
TraceReplayer-Execution-2.json,14,com.markuspage.android.atimetracker.User-Trace.2.com.markuspage.android.atimetracker_0.20_atimetracker14_augmented.png,Time display,,preference_name,TextView
TraceReplayer-Execution-2.json,14,com.markuspage.android.atimetracker.User-Trace.2.com.markuspage.android.atimetracker_0.20_atimetracker14_augmented.png,Standard (HH:MM),,current_value,TextView
TraceReplayer-Execution-2.json,14,com.markuspage.android.atimetracker.User-Trace.2.com.markuspage.android.atimetracker_0.20_atimetracker14_augmented.png,Round report times,,preference_name,TextView
TraceReplayer-Execution-2.json,14,com.markuspage.android.atimetracker.User-Trace.2.com.markuspage.android.atimetracker_0.20_atimetracker14_augmented.png,No,,current_value,TextView
