date,participant,app_name,app_version,session_id,record_type,max_attempts,current_attempt,confirmation
08/23/2021 01:52:57,P10,AntennaPod,1.6.2.3,684045a9-fce1-4093-bdda-0d7de270209b,S2R_MATCHED,2,1,y
08/23/2021 02:08:34,P10,GnuCash,1.0.3,1502d9eb-2198-4b87-b5f9-e5a989838f55,S2R_MATCHED,2,2,y
08/23/2021 02:08:41,P12,Droid Weight,1.5.4,761f4bc0-7001-4634-91b7-5ccd5ae3b665,S2R_MATCHED,2,1,n
08/23/2021 02:09:32,P10,GnuCash,1.0.3,1502d9eb-2198-4b87-b5f9-e5a989838f55,S2R_MATCHED,2,1,y
08/23/2021 02:09:55,P12,Droid Weight,1.5.4,761f4bc0-7001-4634-91b7-5ccd5ae3b665,S2R_MATCHED,2,2,y
08/23/2021 02:14:30,P12,Droid Weight,1.5.4,761f4bc0-7001-4634-91b7-5ccd5ae3b665,S2R_MATCHED,2,2,y
08/23/2021 02:17:04,P12,Droid Weight,1.5.4,761f4bc0-7001-4634-91b7-5ccd5ae3b665,S2R_MATCHED,2,2,y
08/23/2021 02:17:49,P12,Droid Weight,1.5.4,761f4bc0-7001-4634-91b7-5ccd5ae3b665,S2R_MATCHED,2,1,n
08/23/2021 02:18:38,P12,Droid Weight,1.5.4,761f4bc0-7001-4634-91b7-5ccd5ae3b665,S2R_MATCHED,2,-1,n
08/23/2021 02:19:16,P12,Droid Weight,1.5.4,761f4bc0-7001-4634-91b7-5ccd5ae3b665,S2R_MATCHED,2,1,n
08/23/2021 02:19:28,P12,Droid Weight,1.5.4,761f4bc0-7001-4634-91b7-5ccd5ae3b665,S2R_MATCHED,2,2,y
08/23/2021 02:23:25,P12,Droid Weight,1.5.4,761f4bc0-7001-4634-91b7-5ccd5ae3b665,S2R_MATCHED,2,1,n
08/23/2021 02:30:18,P12,ATimeTracker,0.20,3a256d80-beac-433b-87c2-8fdef25ffc58,OB_SCREENS,3,1,y
08/23/2021 02:33:15,P12,ATimeTracker,0.20,14062819-6c89-4459-ab7e-4dcb8f7d865c,OB_SCREENS,3,1,n
08/23/2021 02:33:29,P12,ATimeTracker,0.20,14062819-6c89-4459-ab7e-4dcb8f7d865c,OB_SCREENS,3,2,n
08/23/2021 02:33:59,P12,ATimeTracker,0.20,14062819-6c89-4459-ab7e-4dcb8f7d865c,OB_SCREENS,3,4,y
08/23/2021 02:39:01,P12,ATimeTracker,0.20,14062819-6c89-4459-ab7e-4dcb8f7d865c,S2R_MATCHED,2,2,y
08/23/2021 02:41:12,P12,Grow Tracker,2.3.1,2ddd0f77-d3b8-46c5-ad05-5a0e07bc3004,OB_SCREENS,3,1,y
08/23/2021 02:42:06,P12,Grow Tracker,2.3.1,2ddd0f77-d3b8-46c5-ad05-5a0e07bc3004,EB_NO_MATCH,null,null,y
08/23/2021 02:44:38,P12,Grow Tracker,2.3.1,2ddd0f77-d3b8-46c5-ad05-5a0e07bc3004,S2R_MATCHED,2,1,y
08/23/2021 02:46:03,P12,Grow Tracker,2.3.1,2ddd0f77-d3b8-46c5-ad05-5a0e07bc3004,S2R_MATCHED,2,1,y
08/23/2021 02:47:14,P12,Grow Tracker,2.3.1,2ddd0f77-d3b8-46c5-ad05-5a0e07bc3004,S2R_MATCHED,2,1,y
08/23/2021 02:47:36,P12,Grow Tracker,2.3.1,2ddd0f77-d3b8-46c5-ad05-5a0e07bc3004,S2R_MATCHED,2,1,y
08/23/2021 03:09:32,P21,ATimeTracker,0.20,11ac914f-c623-4b62-b9f0-e9633bf6e0ab,OB_SCREENS,3,1,n
08/23/2021 03:09:50,P21,ATimeTracker,0.20,11ac914f-c623-4b62-b9f0-e9633bf6e0ab,OB_SCREENS,3,2,y
08/23/2021 03:11:13,P21,ATimeTracker,0.20,143b3591-ec1a-406e-8ed3-35e80eae90d3,OB_MATCHED,2,1,n
08/23/2021 03:11:39,P21,ATimeTracker,0.20,143b3591-ec1a-406e-8ed3-35e80eae90d3,OB_MATCHED,2,2,n
08/23/2021 03:13:02,P21,ATimeTracker,0.20,143b3591-ec1a-406e-8ed3-35e80eae90d3,S2R_MATCHED,2,1,y
08/23/2021 03:13:20,P21,ATimeTracker,0.20,143b3591-ec1a-406e-8ed3-35e80eae90d3,S2R_MATCHED,2,1,y
08/23/2021 03:14:33,P21,ATimeTracker,0.20,143b3591-ec1a-406e-8ed3-35e80eae90d3,S2R_MATCHED,2,1,y
08/23/2021 03:14:56,P21,ATimeTracker,0.20,143b3591-ec1a-406e-8ed3-35e80eae90d3,S2R_MATCHED,2,1,y
08/23/2021 03:22:19,P21,GnuCash,2.1.3,97317f1b-5c1a-491e-89a1-d4b37d84e5d6,OB_SCREENS,3,1,n
08/23/2021 03:22:28,P21,GnuCash,2.1.3,97317f1b-5c1a-491e-89a1-d4b37d84e5d6,OB_SCREENS,3,2,y
08/23/2021 03:24:38,P21,GnuCash,2.1.3,97317f1b-5c1a-491e-89a1-d4b37d84e5d6,S2R_MATCHED,2,1,y
08/23/2021 03:25:00,P21,GnuCash,2.1.3,97317f1b-5c1a-491e-89a1-d4b37d84e5d6,S2R_MATCHED,2,1,y
08/23/2021 03:28:46,P21,Droid Weight,1.5.4,8ea78c05-e3bc-4c21-88f7-4ff67777bbba,OB_SCREENS,3,1,n
08/23/2021 03:28:51,P21,Droid Weight,1.5.4,8ea78c05-e3bc-4c21-88f7-4ff67777bbba,OB_SCREENS,3,2,n
08/23/2021 03:29:16,P21,Droid Weight,1.5.4,8ea78c05-e3bc-4c21-88f7-4ff67777bbba,OB_SCREENS,3,4,n
08/23/2021 03:30:26,P21,Droid Weight,1.5.4,8ea78c05-e3bc-4c21-88f7-4ff67777bbba,S2R_MATCHED,2,1,y
08/23/2021 03:30:45,P21,Droid Weight,1.5.4,8ea78c05-e3bc-4c21-88f7-4ff67777bbba,S2R_MATCHED,2,1,y
08/23/2021 03:31:03,P21,Droid Weight,1.5.4,8ea78c05-e3bc-4c21-88f7-4ff67777bbba,S2R_MATCHED,2,1,y
08/23/2021 03:31:25,P21,Droid Weight,1.5.4,8ea78c05-e3bc-4c21-88f7-4ff67777bbba,S2R_MATCHED,2,1,y
08/23/2021 03:31:51,P21,Droid Weight,1.5.4,8ea78c05-e3bc-4c21-88f7-4ff67777bbba,S2R_MATCHED,2,2,y
08/23/2021 05:06:22,P16,Android Token,2.10,240a16db-b89c-4548-af30-948b0f0ab91b,OB_SCREENS,3,1,n
08/23/2021 05:06:34,P16,Android Token,2.10,240a16db-b89c-4548-af30-948b0f0ab91b,OB_SCREENS,3,2,n
08/23/2021 05:06:57,P16,Android Token,2.10,240a16db-b89c-4548-af30-948b0f0ab91b,OB_SCREENS,3,4,y
08/23/2021 05:10:29,P16,Android Token,2.10,2783a82b-fbc1-4f3e-b973-54113263b91d,OB_SCREENS,3,1,y
08/23/2021 05:12:14,P16,Android Token,2.10,b03cac53-568b-4985-abd5-aff4f1305df9,OB_SCREENS,3,1,n
08/23/2021 05:12:22,P16,Android Token,2.10,b03cac53-568b-4985-abd5-aff4f1305df9,OB_SCREENS,3,2,n
08/23/2021 05:13:14,P16,Android Token,2.10,b03cac53-568b-4985-abd5-aff4f1305df9,OB_SCREENS,3,4,y
08/23/2021 05:13:52,P16,Android Token,2.10,b03cac53-568b-4985-abd5-aff4f1305df9,S2R_MATCHED,2,1,y
08/23/2021 05:14:49,P16,Android Token,2.10,b03cac53-568b-4985-abd5-aff4f1305df9,S2R_MATCHED,2,2,y
08/23/2021 05:15:30,P16,Android Token,2.10,1bbd5c41-d8a6-4f97-afc2-8eb6e20974e8,OB_SCREENS,3,1,y
08/23/2021 05:16:40,P16,Android Token,2.10,1bbd5c41-d8a6-4f97-afc2-8eb6e20974e8,S2R_MATCHED,2,2,y
08/23/2021 05:18:31,P16,Android Token,2.10,1bbd5c41-d8a6-4f97-afc2-8eb6e20974e8,S2R_MATCHED,2,1,y
08/23/2021 05:21:20,P16,Droid Weight,1.5.4,0dd08354-c060-4ebf-aa17-2ce4451fd2e0,S2R_MATCHED,2,1,y
08/23/2021 05:21:32,P16,Droid Weight,1.5.4,0dd08354-c060-4ebf-aa17-2ce4451fd2e0,S2R_MATCHED,2,1,y
08/23/2021 05:22:05,P16,Droid Weight,1.5.4,0dd08354-c060-4ebf-aa17-2ce4451fd2e0,S2R_MATCHED,2,1,y
08/23/2021 05:22:21,P16,Droid Weight,1.5.4,0dd08354-c060-4ebf-aa17-2ce4451fd2e0,S2R_MATCHED,2,2,y
08/23/2021 05:24:20,P16,Grow Tracker,2.3.1,a2658201-c402-41e3-b342-5f9700442692,OB_MATCHED,2,1,y
08/23/2021 05:25:31,P16,Grow Tracker,2.3.1,a2658201-c402-41e3-b342-5f9700442692,S2R_MATCHED,2,1,y
08/23/2021 05:27:28,P16,Grow Tracker,2.3.1,a2658201-c402-41e3-b342-5f9700442692,S2R_MATCHED,2,1,y
08/23/2021 14:29:04,P23,ATimeTracker,0.20,979b79be-fd8d-4d35-b7ca-783d0cfc3bd8,OB_SCREENS,3,1,n
08/23/2021 14:29:13,P23,ATimeTracker,0.20,979b79be-fd8d-4d35-b7ca-783d0cfc3bd8,OB_SCREENS,3,2,n
08/23/2021 14:29:29,P23,ATimeTracker,0.20,979b79be-fd8d-4d35-b7ca-783d0cfc3bd8,OB_SCREENS,3,3,y
08/23/2021 14:32:27,P23,ATimeTracker,0.20,979b79be-fd8d-4d35-b7ca-783d0cfc3bd8,S2R_MATCHED,2,1,y
08/23/2021 14:34:15,P23,ATimeTracker,0.20,979b79be-fd8d-4d35-b7ca-783d0cfc3bd8,S2R_MATCHED,2,1,y
08/23/2021 14:37:48,P23,ATimeTracker,0.20,979b79be-fd8d-4d35-b7ca-783d0cfc3bd8,S2R_MATCHED,2,2,y
08/23/2021 14:38:28,P23,ATimeTracker,0.20,979b79be-fd8d-4d35-b7ca-783d0cfc3bd8,S2R_MATCHED,2,1,y
08/23/2021 14:38:52,P23,ATimeTracker,0.20,979b79be-fd8d-4d35-b7ca-783d0cfc3bd8,S2R_MATCHED,2,1,n
08/23/2021 14:39:26,P23,ATimeTracker,0.20,979b79be-fd8d-4d35-b7ca-783d0cfc3bd8,S2R_MATCHED,2,-1,n
08/23/2021 14:40:46,P23,ATimeTracker,0.20,979b79be-fd8d-4d35-b7ca-783d0cfc3bd8,S2R_MATCHED,2,1,n
08/23/2021 14:41:16,P23,ATimeTracker,0.20,979b79be-fd8d-4d35-b7ca-783d0cfc3bd8,S2R_MATCHED,2,-1,n
08/23/2021 14:42:09,P23,ATimeTracker,0.20,979b79be-fd8d-4d35-b7ca-783d0cfc3bd8,S2R_MATCHED,2,1,y
08/23/2021 14:48:09,P23,ATimeTracker,0.20,979b79be-fd8d-4d35-b7ca-783d0cfc3bd8,S2R_MATCHED,2,1,y
08/23/2021 14:56:55,P23,Grow Tracker,2.3.1,46bbba6c-f31e-4def-a1bb-055a496a2171,OB_MATCHED,2,1,y
08/23/2021 14:58:32,P23,Grow Tracker,2.3.1,46bbba6c-f31e-4def-a1bb-055a496a2171,S2R_MATCHED,2,2,y
08/23/2021 14:59:15,P23,Grow Tracker,2.3.1,46bbba6c-f31e-4def-a1bb-055a496a2171,S2R_MATCHED,2,1,y
08/23/2021 15:02:13,P23,Grow Tracker,2.3.1,46bbba6c-f31e-4def-a1bb-055a496a2171,S2R_MATCHED,2,1,n
08/23/2021 15:02:31,P23,Grow Tracker,2.3.1,46bbba6c-f31e-4def-a1bb-055a496a2171,S2R_MATCHED,2,2,y
08/23/2021 15:03:28,P23,Grow Tracker,2.3.1,46bbba6c-f31e-4def-a1bb-055a496a2171,S2R_MATCHED,2,2,y
08/23/2021 15:04:14,P23,Grow Tracker,2.3.1,46bbba6c-f31e-4def-a1bb-055a496a2171,S2R_MATCHED,2,1,y
08/23/2021 15:04:35,P23,Grow Tracker,2.3.1,46bbba6c-f31e-4def-a1bb-055a496a2171,S2R_MATCHED,2,1,y
08/23/2021 15:08:26,P23,Android Token,2.10,cc9b64a5-f6e8-4d09-bd35-5748e266b731,OB_SCREENS,3,1,y
08/23/2021 15:09:31,P23,Android Token,2.10,cc9b64a5-f6e8-4d09-bd35-5748e266b731,S2R_MATCHED,2,2,y
08/23/2021 15:10:02,P23,Android Token,2.10,cc9b64a5-f6e8-4d09-bd35-5748e266b731,S2R_MATCHED,2,1,y
08/23/2021 15:12:11,P23,Android Token,2.10,cc9b64a5-f6e8-4d09-bd35-5748e266b731,S2R_MATCHED,2,2,y
08/23/2021 22:12:43,P15,Android Token,2.10,29dca264-73a0-4eee-881e-95f8f44ac66e,OB_SCREENS,3,1,y
08/23/2021 22:23:02,P15,GnuCash,1.0.3,95122188-f8e7-45bd-a29f-ab61f0d11b9f,S2R_MATCHED,2,1,y
08/23/2021 22:23:42,P15,GnuCash,1.0.3,95122188-f8e7-45bd-a29f-ab61f0d11b9f,S2R_MATCHED,2,1,y
08/23/2021 22:24:20,P15,GnuCash,1.0.3,95122188-f8e7-45bd-a29f-ab61f0d11b9f,S2R_MATCHED,2,2,y
08/23/2021 22:27:04,P15,Grow Tracker,2.3.1,393ed5e0-4b5c-463f-8823-4909eb01263a,OB_MATCHED,2,1,y
08/24/2021 21:40:56,P20,AntennaPod,1.6.2.3,849b0ee4-9b02-4a66-97cf-b19be6db97de,S2R_MATCHED,2,1,y
08/24/2021 21:42:24,P20,AntennaPod,1.6.2.3,849b0ee4-9b02-4a66-97cf-b19be6db97de,S2R_MATCHED,2,1,n
08/24/2021 21:42:58,P20,AntennaPod,1.6.2.3,849b0ee4-9b02-4a66-97cf-b19be6db97de,S2R_MATCHED,2,2,y
08/24/2021 21:54:41,P20,Grow Tracker,2.3.1,ce4a3f12-eeb2-43b8-9298-5f4b31375cb1,OB_SCREENS,3,1,y
08/24/2021 21:57:40,P20,Grow Tracker,2.3.1,ce4a3f12-eeb2-43b8-9298-5f4b31375cb1,S2R_MATCHED,2,1,y
08/24/2021 22:04:48,P20,Droid Weight,1.5.4,4f92e80b-c4e9-48b4-9f71-b9aa7c73f5c8,OB_SCREENS,3,1,y
08/24/2021 22:05:25,P20,Droid Weight,1.5.4,4f92e80b-c4e9-48b4-9f71-b9aa7c73f5c8,EB_NO_MATCH,null,null,y
08/24/2021 22:07:34,P20,Droid Weight,1.5.4,4f92e80b-c4e9-48b4-9f71-b9aa7c73f5c8,S2R_MATCHED,2,1,y
08/24/2021 22:08:56,P20,Droid Weight,1.5.4,4f92e80b-c4e9-48b4-9f71-b9aa7c73f5c8,S2R_MATCHED,2,1,y
08/26/2021 21:39:07,P4,AntennaPod,1.6.2.3,b6bf0805-20a7-42d9-a610-3fe8f72f2139,OB_SCREENS,3,1,n
08/26/2021 21:39:16,P4,AntennaPod,1.6.2.3,b6bf0805-20a7-42d9-a610-3fe8f72f2139,OB_SCREENS,3,2,n
08/26/2021 21:39:24,P4,AntennaPod,1.6.2.3,b6bf0805-20a7-42d9-a610-3fe8f72f2139,OB_SCREENS,3,3,n
08/26/2021 21:42:00,P4,AntennaPod,1.6.2.3,b6bf0805-20a7-42d9-a610-3fe8f72f2139,S2R_MATCHED,2,2,y
08/26/2021 22:02:10,P4,ATimeTracker,0.20,b040e2d2-13be-4795-9318-2b4592ecda85,OB_SCREENS,3,1,n
08/26/2021 22:02:21,P4,ATimeTracker,0.20,b040e2d2-13be-4795-9318-2b4592ecda85,OB_SCREENS,3,2,n
08/26/2021 22:02:32,P4,ATimeTracker,0.20,b040e2d2-13be-4795-9318-2b4592ecda85,OB_SCREENS,3,3,n
08/26/2021 22:04:57,P4,ATimeTracker,0.20,156ae9b5-32eb-42a6-a309-4d52c06738ad,OB_SCREENS,3,1,n
08/26/2021 22:05:01,P4,ATimeTracker,0.20,156ae9b5-32eb-42a6-a309-4d52c06738ad,OB_SCREENS,3,2,n
08/26/2021 22:05:05,P4,ATimeTracker,0.20,156ae9b5-32eb-42a6-a309-4d52c06738ad,OB_SCREENS,3,3,y
08/26/2021 22:06:33,P4,ATimeTracker,0.20,c72a2697-6f9f-4c3e-9736-fc33bc58f8ff,OB_SCREENS,3,1,n
08/26/2021 22:06:36,P4,ATimeTracker,0.20,c72a2697-6f9f-4c3e-9736-fc33bc58f8ff,OB_SCREENS,3,2,n
08/26/2021 22:06:40,P4,ATimeTracker,0.20,c72a2697-6f9f-4c3e-9736-fc33bc58f8ff,OB_SCREENS,3,3,y
08/26/2021 22:12:38,P4,ATimeTracker,0.20,c72a2697-6f9f-4c3e-9736-fc33bc58f8ff,S2R_MATCHED,2,1,y
08/26/2021 22:20:44,P4,Grow Tracker,2.3.1,06187680-47a8-47db-9ab9-82697f8e3dbe,S2R_MATCHED,2,1,y
08/26/2021 22:21:41,P4,Grow Tracker,2.3.1,06187680-47a8-47db-9ab9-82697f8e3dbe,S2R_MATCHED,2,2,y
08/26/2021 22:22:25,P4,Grow Tracker,2.3.1,06187680-47a8-47db-9ab9-82697f8e3dbe,S2R_MATCHED,2,1,y
08/26/2021 22:22:56,P4,Grow Tracker,2.3.1,06187680-47a8-47db-9ab9-82697f8e3dbe,S2R_MATCHED,2,1,n
08/26/2021 22:24:23,P4,Grow Tracker,2.3.1,06187680-47a8-47db-9ab9-82697f8e3dbe,S2R_MATCHED,2,1,y
08/26/2021 22:24:54,P4,Grow Tracker,2.3.1,06187680-47a8-47db-9ab9-82697f8e3dbe,S2R_MATCHED,2,2,y
08/27/2021 15:50:01,P10,ATimeTracker,0.20,6e17a1cc-c4c4-4096-acb8-ec26266b021c,OB_SCREENS,3,1,y
08/27/2021 15:53:46,P10,ATimeTracker,0.20,6e17a1cc-c4c4-4096-acb8-ec26266b021c,S2R_MATCHED,2,1,y
08/27/2021 16:17:02,P10,AntennaPod,1.6.2.3,cc5ca969-c52f-4b73-932e-8aebd5bd0f87,S2R_MATCHED,2,1,n
08/27/2021 16:17:49,P10,AntennaPod,1.6.2.3,cc5ca969-c52f-4b73-932e-8aebd5bd0f87,S2R_MATCHED,2,1,y
08/27/2021 16:18:21,P10,AntennaPod,1.6.2.3,cc5ca969-c52f-4b73-932e-8aebd5bd0f87,S2R_MATCHED,2,1,y
08/27/2021 16:21:16,P10,AntennaPod,1.6.2.3,cc5ca969-c52f-4b73-932e-8aebd5bd0f87,S2R_MATCHED,2,1,y
08/27/2021 16:23:17,P10,AntennaPod,1.6.2.3,cc5ca969-c52f-4b73-932e-8aebd5bd0f87,S2R_MATCHED,2,1,y
08/27/2021 16:25:00,P10,AntennaPod,1.6.2.3,cdda1d1e-b528-4120-a05d-6f0bfe7255d4,OB_SCREENS,3,1,n
08/27/2021 16:25:16,P10,AntennaPod,1.6.2.3,cdda1d1e-b528-4120-a05d-6f0bfe7255d4,OB_SCREENS,3,2,n
08/27/2021 16:25:23,P10,AntennaPod,1.6.2.3,cdda1d1e-b528-4120-a05d-6f0bfe7255d4,OB_SCREENS,3,3,n
08/27/2021 16:26:44,P10,AntennaPod,1.6.2.3,cdda1d1e-b528-4120-a05d-6f0bfe7255d4,S2R_MATCHED,2,2,y
08/27/2021 16:27:12,P10,AntennaPod,1.6.2.3,cdda1d1e-b528-4120-a05d-6f0bfe7255d4,S2R_MATCHED,2,1,y
08/27/2021 16:28:22,P10,AntennaPod,1.6.2.3,cdda1d1e-b528-4120-a05d-6f0bfe7255d4,S2R_MATCHED,2,1,y
08/27/2021 16:29:13,P10,AntennaPod,1.6.2.3,cdda1d1e-b528-4120-a05d-6f0bfe7255d4,S2R_MATCHED,2,2,y
08/27/2021 16:33:26,P10,GnuCash,1.0.3,c9b8f500-34c5-455d-bae6-14c5c7f35d77,OB_SCREENS,3,1,y
08/27/2021 16:41:15,P10,GnuCash,1.0.3,c9b8f500-34c5-455d-bae6-14c5c7f35d77,S2R_MATCHED,2,1,y
08/28/2021 17:23:39,P8,ATimeTracker,0.20,88ff0fe5-7209-402c-979b-a15665e58de6,OB_SCREENS,3,1,n
08/28/2021 17:23:45,P8,ATimeTracker,0.20,88ff0fe5-7209-402c-979b-a15665e58de6,OB_SCREENS,3,2,n
08/28/2021 17:23:49,P8,ATimeTracker,0.20,88ff0fe5-7209-402c-979b-a15665e58de6,OB_SCREENS,3,3,y
08/28/2021 17:27:15,P8,ATimeTracker,0.20,88ff0fe5-7209-402c-979b-a15665e58de6,S2R_MATCHED,2,2,y
08/28/2021 17:30:28,P8,GnuCash,1.0.3,097d6241-4498-4be8-be8b-ca97cf2099bc,OB_SCREENS,3,1,n
08/28/2021 17:30:48,P8,GnuCash,1.0.3,097d6241-4498-4be8-be8b-ca97cf2099bc,OB_SCREENS,3,3,y
08/28/2021 17:31:05,P8,GnuCash,1.0.3,097d6241-4498-4be8-be8b-ca97cf2099bc,EB_NO_MATCH,null,null,n
08/28/2021 17:33:06,P8,GnuCash,1.0.3,097d6241-4498-4be8-be8b-ca97cf2099bc,S2R_MATCHED,2,1,y
08/28/2021 17:33:25,P8,GnuCash,1.0.3,097d6241-4498-4be8-be8b-ca97cf2099bc,S2R_MATCHED,2,1,y
08/28/2021 23:01:53,P27,AntennaPod,1.6.2.3,a88fed05-9451-4629-97d2-d850f719b2ae,S2R_MATCHED,2,1,n
08/28/2021 23:02:32,P27,AntennaPod,1.6.2.3,a88fed05-9451-4629-97d2-d850f719b2ae,S2R_MATCHED,2,-1,n
08/30/2021 16:30:08,P15,GnuCash,1.0.3,c86726d4-efd5-4cdf-b734-e5b146dcea94,OB_SCREENS,3,1,y
08/30/2021 16:34:28,P15,GnuCash,1.0.3,c86726d4-efd5-4cdf-b734-e5b146dcea94,S2R_MATCHED,2,1,y
08/30/2021 16:44:11,P15,Grow Tracker,2.3.1,8ae1993a-dd43-40e1-b303-d9670bc8d70e,OB_SCREENS,3,1,n
08/30/2021 16:47:00,P15,Grow Tracker,2.3.1,8ae1993a-dd43-40e1-b303-d9670bc8d70e,OB_SCREENS,3,2,y
08/30/2021 16:52:31,P15,Grow Tracker,2.3.1,8ae1993a-dd43-40e1-b303-d9670bc8d70e,S2R_MATCHED,2,1,y
08/30/2021 16:55:46,P15,Grow Tracker,2.3.1,8ae1993a-dd43-40e1-b303-d9670bc8d70e,S2R_MATCHED,2,1,y
08/30/2021 17:03:05,P15,Android Token,2.10,847a125b-aa9e-4bda-8a3b-73d35b348861,S2R_MATCHED,2,1,y
08/30/2021 17:03:53,P15,Android Token,2.10,847a125b-aa9e-4bda-8a3b-73d35b348861,S2R_MATCHED,2,-1,n
08/30/2021 17:04:39,P15,Android Token,2.10,847a125b-aa9e-4bda-8a3b-73d35b348861,S2R_MATCHED,2,1,y
08/30/2021 17:08:21,P15,Android Token,2.10,847a125b-aa9e-4bda-8a3b-73d35b348861,S2R_MATCHED,2,1,y
09/02/2021 19:29:49,P4,GnuCash,2.1.3,79e8c523-a346-4544-bd02-8f923ef3acb4,OB_SCREENS,3,1,n
09/03/2021 00:44:53,P5,Mileage,3.1.1,b43e4365-9cf3-492c-a0a4-7bc69b6dbbd4,OB_SCREENS,3,1,y
09/06/2021 20:33:24,P90,Droid Weight,1.5.4,8351244b-6437-4bb9-8b34-e7ec4b58edd0,OB_SCREENS,3,1,n
09/06/2021 20:34:09,P90,Droid Weight,1.5.4,d7223405-ae0b-46e4-a759-bd764ec956d0,OB_SCREENS,3,1,y
09/06/2021 20:36:49,P90,Droid Weight,1.5.4,d7223405-ae0b-46e4-a759-bd764ec956d0,S2R_MATCHED,2,-1,n
09/06/2021 20:38:47,P90,Droid Weight,1.5.4,d7223405-ae0b-46e4-a759-bd764ec956d0,S2R_MATCHED,2,1,n
09/06/2021 20:39:04,P90,Droid Weight,1.5.4,d7223405-ae0b-46e4-a759-bd764ec956d0,S2R_MATCHED,2,2,y
09/06/2021 20:45:32,P90,Droid Weight,1.5.4,95288da6-23d1-456d-b31a-4a27001987ae,OB_SCREENS,3,1,y
09/06/2021 20:46:46,P90,Droid Weight,1.5.4,95288da6-23d1-456d-b31a-4a27001987ae,S2R_MATCHED,2,1,y
09/06/2021 20:49:19,P10,Droid Weight,1.5.4,53eed2ec-f171-4d05-bfea-0c8821403240,OB_SCREENS,3,1,y
09/06/2021 20:49:53,P10,Droid Weight,1.5.4,53eed2ec-f171-4d05-bfea-0c8821403240,S2R_MATCHED,2,1,y
09/06/2021 20:50:31,P10,Droid Weight,1.5.4,53eed2ec-f171-4d05-bfea-0c8821403240,S2R_MATCHED,2,1,y
09/06/2021 20:51:08,P90,Droid Weight,1.5.4,c2bf59de-4e97-410e-9a40-8458540691ca,OB_SCREENS,3,1,y
09/06/2021 20:52:14,P90,Droid Weight,1.5.4,c2bf59de-4e97-410e-9a40-8458540691ca,S2R_MATCHED,2,1,y
09/06/2021 21:03:38,P90,Droid Weight,1.5.4,2f9b3a97-3f6c-444f-a482-62e216fc5fd8,OB_SCREENS,3,1,y
09/06/2021 21:07:09,P90,Droid Weight,1.5.4,52be0538-5241-4c61-837b-8b133257c56f,OB_SCREENS,3,1,y
09/06/2021 21:08:27,P90,Droid Weight,1.5.4,52be0538-5241-4c61-837b-8b133257c56f,S2R_MATCHED,2,1,y
09/06/2021 21:49:08,P90,Droid Weight,1.5.4,15ee2d88-5773-4cf8-b70f-e05f35557f8d,OB_SCREENS,3,1,y
09/06/2021 21:50:07,P90,Droid Weight,1.5.4,15ee2d88-5773-4cf8-b70f-e05f35557f8d,S2R_MATCHED,2,1,y
09/06/2021 21:50:31,P90,Droid Weight,1.5.4,15ee2d88-5773-4cf8-b70f-e05f35557f8d,S2R_MATCHED,2,1,n
09/06/2021 21:50:45,P90,Droid Weight,1.5.4,15ee2d88-5773-4cf8-b70f-e05f35557f8d,S2R_MATCHED,2,2,y
09/06/2021 23:12:23,P40,Droid Weight,1.5.4,404895e6-2910-4f2c-9a20-46bc66586ea3,OB_SCREENS,3,1,y
09/07/2021 16:07:22,P90,Droid Weight,1.5.4,5cab7ea8-5a3c-49ba-a973-492fcf688a4d,OB_SCREENS,3,1,y
09/07/2021 16:08:15,P90,Droid Weight,1.5.4,5cab7ea8-5a3c-49ba-a973-492fcf688a4d,S2R_MATCHED,2,1,y
09/07/2021 16:09:06,P90,Droid Weight,1.5.4,5cab7ea8-5a3c-49ba-a973-492fcf688a4d,S2R_MATCHED,2,1,y
09/10/2021 18:45:16,P5,Mileage,3.1.1,d8374bf5-577b-488d-aa58-bcb02b3ce3f1,OB_SCREENS,3,1,y
09/13/2021 20:30:05,P5,Mileage,3.1.1,7b59705a-6af7-4afd-8f7a-f133f2efd68d,OB_SCREENS,3,1,y
09/15/2021 15:33:59,P5,Mileage,3.1.1,4d48e5ba-a64e-4c3e-8654-5f578a419d5f,OB_SCREENS,3,1,y
09/23/2021 15:37:56,P30,Droid Weight,1.5.4,7b5b901d-21a8-4819-aa0a-9b82e878dfbb,OB_SCREENS,3,1,y
09/23/2021 16:17:16,P30,Droid Weight,1.5.4,44d7f7ed-6400-46a4-adff-089738f985e2,S2R_MATCHED,2,1,y
09/30/2021 15:34:40,P5,Mileage,3.1.1,3146ca0f-a2b9-46fa-aab6-bf223e80d92b,OB_SCREENS,3,1,y
01/29/2022 01:23:43,P3,Android Token,2.10,0282b358-0702-40ab-8b46-51fe53feeabb,OB_MATCHED,2,1,y
01/29/2022 01:33:38,P3,Android Token,2.10,bdbbc944-06f4-4652-86cf-69ec5620b622,OB_MATCHED,2,1,n
01/30/2022 21:12:09,P30,Android Token,2.10,66124538-1487-4d72-a5d2-f7d5b9f60e7e,OB_MATCHED,2,1,y
01/30/2022 21:12:23,P30,Android Token,2.10,66124538-1487-4d72-a5d2-f7d5b9f60e7e,EB_NO_MATCH,null,null,y
01/30/2022 22:55:48,P30,Android Token,2.10,acf63a77-9771-43cf-930d-dd0857af4d05,OB_MATCHED,2,1,y
